datetime,precipitation_utsunomiya,precipitation_chiba,precipitation_tokyo,temperature_utsunomiya,temperature_chiba,temperature_tokyo,winddirection_utsunomiya,winddirection_chiba,winddirection_tokyo,windspeed_utsunomiya,windspeed_chiba,windspeed_tokyo,pollen_utsunomiya,pollen_chiba,pollen_tokyo
2019061401,0.0,0.0,0.0,19.3,19.7,19.1,9,7,7,3.2,4.2,2.2,0.0,0.0,0.0
2019061402,0.0,0.0,0.0,18.1,19.5,18.8,9,7,11,1.9,3.5,0.4,0.0,0.0,0.0
2019061403,0.0,0.0,0.0,17.9,19.0,17.3,11,6,14,0.7,2.4,0.5,0.0,0.0,0.0
2019061404,0.0,0.0,0.0,17.4,18.9,16.8,3,6,0,1.0,2.8,0.2,0.0,0.0,0.0
2019061405,0.0,0.0,0.0,17.3,19.1,18.4,1,3,12,2.0,1.0,0.6,0.0,0.0,0.0
2019061406,0.0,0.0,0.0,18.2,20.1,19.7,16,6,7,1.4,2.0,1.5,0.0,0.0,0.0
2019061407,0.0,0.0,0.0,19.5,22.2,21.5,5,7,10,0.5,3.3,0.9,0.0,0.0,0.0
2019061408,0.0,0.0,0.0,21.4,24.0,22.2,7,7,8,2.4,5.0,1.9,0.0,0.0,0.0
2019061409,0.0,0.0,0.0,22.0,24.0,24.1,10,7,7,2.6,3.9,1.9,0.0,0.0,0.0
2019061410,0.0,0.0,0.0,22.8,25.5,24.2,8,11,9,3.3,2.5,3.0,0.0,0.0,0.0
2019061411,0.0,0.0,0.0,25.5,24.6,25.6,9,12,8,3.5,2.5,3.1,0.0,0.0,0.0
2019061412,0.0,0.0,0.0,25.1,24.2,25.8,8,12,8,4.7,3.8,4.3,0.0,0.0,0.0
2019061413,0.0,0.0,0.0,25.6,26.3,25.9,7,8,8,4.2,6.0,4.5,0.0,0.0,0.0
2019061414,0.0,0.0,0.0,27.3,25.2,25.7,8,7,8,5.0,6.5,4.3,0.0,0.0,0.0
2019061415,0.0,0.0,0.0,26.2,24.6,24.3,7,7,8,5.3,6.2,5.1,0.0,0.0,0.0
2019061416,0.0,0.0,0.0,25.6,23.9,23.4,7,7,7,5.9,6.2,5.1,0.0,0.0,0.0
2019061417,0.0,0.0,0.0,24.3,23.1,22.3,7,6,7,8.6,6.1,4.2,0.0,0.0,0.0
2019061418,0.0,0.0,0.0,22.8,22.6,21.7,7,7,7,7.0,6.1,4.5,0.0,0.0,0.0
2019061419,0.0,0.0,0.0,21.4,21.9,21.2,7,6,8,7.4,5.3,3.4,0.0,0.0,0.0
2019061420,0.0,0.0,0.0,20.8,21.8,20.9,7,6,8,6.3,3.6,3.2,0.0,0.0,0.0
2019061421,0.0,0.0,0.0,20.2,21.7,20.8,7,6,8,4.3,4.7,2.3,0.0,0.0,0.0
2019061422,0.0,0.0,0.0,19.9,21.5,20.2,7,6,7,4.4,4.5,2.6,0.0,0.0,0.0
2019061423,0.0,0.0,0.0,19.8,21.0,19.3,7,5,5,3.2,3.3,1.4,0.0,0.0,0.0
2019061424,0.0,0.0,0.0,19.7,20.4,19.3,8,4,6,1.8,2.8,1.5,0.0,0.0,0.0
2019061501,0.0,0.0,0.0,18.8,20.5,18.9,7,5,1,2.9,2.9,0.3,0.0,0.0,0.0
2019061502,1.0,0.0,3.0,17.9,20.2,17.9,6,4,5,1.6,3.0,0.9,0.0,0.0,0.0
2019061503,0.0,1.5,1.0,17.9,19.5,17.6,4,4,1,0.8,3.7,0.9,0.0,0.0,0.0
2019061504,1.0,3.5,4.0,16.4,18.7,16.9,5,4,9,1.8,4.9,1.1,0.0,0.0,0.0
2019061505,1.5,1.5,2.0,16.4,18.1,16.6,13,3,15,1.5,2.9,0.5,0.0,0.0,0.0
2019061506,2.0,1.0,2.5,16.4,17.8,16.6,16,4,16,3.4,3.8,0.3,0.0,0.0,0.0
2019061507,3.0,3.5,5.0,15.5,17.2,15.9,16,2,2,2.2,4.5,1.8,0.0,0.0,0.0
2019061508,4.5,3.5,2.0,15.7,17.0,15.9,16,2,1,3.1,4.4,1.3,0.0,0.0,0.0
2019061509,1.0,0.5,3.0,16.1,17.3,16.1,1,2,1,3.3,4.4,1.7,0.0,0.0,0.0
2019061510,1.5,0.5,3.0,15.8,17.7,16.3,1,2,1,4.8,4.5,1.5,0.0,0.0,0.0
2019061511,0.5,4.0,2.0,16.4,17.9,16.7,1,1,16,3.4,4.3,1.2,0.0,0.0,0.0
2019061512,1.0,2.0,2.0,16.3,18.1,16.3,1,2,15,4.5,4.9,1.4,0.0,0.0,0.0
2019061513,1.5,3.0,5.0,16.1,18.1,16.1,1,1,16,5.6,3.6,1.6,0.0,0.0,0.0
2019061514,3.0,6.0,6.5,16.1,18.5,16.3,2,1,1,5.8,5.6,1.9,0.0,0.0,0.0
2019061515,2.5,1.5,5.5,16.2,18.4,16.4,1,1,14,5.9,6.5,1.7,0.0,0.0,0.0
2019061516,2.5,1.5,3.5,16.4,19.1,16.5,16,15,14,6.5,2.2,2.4,0.0,0.0,0.0
2019061517,0.5,0.0,1.0,16.4,19.3,16.3,16,16,14,7.6,1.9,2.1,0.0,0.0,0.0
2019061518,0.0,1.5,1.5,17.0,19.6,16.2,16,15,14,7.4,1.7,1.9,0.0,0.0,0.0
2019061519,2.0,0.0,1.0,17.0,19.1,16.3,16,14,13,5.1,4.9,1.5,0.0,0.0,0.0
2019061520,0.5,0.0,0.0,17.8,18.3,16.5,16,14,14,5.8,3.2,1.4,0.0,0.0,0.0
2019061521,0.0,0.0,0.0,18.0,17.8,16.7,1,14,13,4.7,2.2,0.8,0.0,0.0,0.0
2019061522,0.0,0.0,0.0,17.9,17.7,16.7,1,7,5,4.9,0.6,0.6,0.0,0.0,0.0
2019061523,0.0,0.0,0.0,17.9,18.0,16.7,1,5,6,4.3,2.4,1.1,0.0,0.0,0.0
2019061524,0.0,0.0,0.0,17.7,17.9,16.7,3,5,6,3.1,2.6,1.5,0.0,0.0,0.0
2019061601,0.0,0.0,1.5,17.5,18.8,16.7,2,3,16,1.8,3.3,0.7,0.0,0.0,0.0
2019061602,0.5,0.5,3.5,17.2,20.9,16.4,1,7,16,3.7,8.6,0.7,0.0,0.0,0.0
2019061603,13.0,0.0,0.0,17.2,20.7,16.5,16,9,16,2.5,5.4,0.4,0.0,0.0,0.0
2019061604,0.0,0.5,0.0,17.3,21.4,16.6,16,8,5,3.0,6.8,0.5,0.0,0.0,0.0
2019061605,0.0,0.0,0.0,17.5,21.1,16.8,13,10,8,1.7,9.9,1.1,0.0,0.0,0.0
2019061606,0.0,0.0,0.0,17.8,21.3,17.5,10,10,13,1.7,9.8,0.8,0.0,0.0,0.0
2019061607,0.5,0.0,0.0,18.1,22.5,18.8,9,11,9,3.5,10.2,1.9,0.0,0.0,0.0
2019061608,0.5,0.0,0.0,19.9,23.2,21.9,10,10,9,2.9,10.0,2.2,0.0,0.0,0.0
2019061609,0.0,0.0,0.0,21.4,24.3,25.6,11,10,8,2.9,8.1,4.0,0.0,0.0,0.0
2019061610,0.0,0.0,0.0,24.4,25.0,26.4,10,10,9,4.1,9.3,5.2,0.0,0.0,0.0
2019061611,0.0,0.0,0.0,27.1,26.3,27.5,11,10,8,5.5,9.0,5.3,0.0,0.0,0.0
2019061612,0.0,0.0,0.0,26.1,26.4,28.8,13,10,8,3.4,9.4,4.2,0.0,0.0,0.0
2019061613,0.0,0.0,0.0,26.8,27.3,30.1,11,10,8,9.0,7.3,4.5,0.0,0.0,0.0
2019061614,0.0,0.0,0.0,28.8,26.9,30.3,11,10,8,7.3,9.8,2.7,0.0,0.0,0.0
2019061615,0.0,0.0,0.0,28.8,27.1,31.2,12,10,12,8.3,9.6,4.8,0.0,0.0,0.0
2019061616,0.0,0.0,0.0,27.9,26.9,30.9,12,10,13,8.5,9.6,2.6,0.0,0.0,0.0
2019061617,0.0,0.0,0.0,26.7,25.7,30.2,13,10,12,7.9,9.2,3.8,0.0,0.0,0.0
2019061618,0.0,0.0,0.0,25.1,25.4,28.6,13,10,12,7.0,7.7,3.3,0.0,0.0,0.0
2019061619,0.0,0.0,0.0,23.6,24.4,26.9,12,11,14,7.3,5.3,2.0,0.0,0.0,0.0
2019061620,0.0,0.0,0.0,22.4,23.6,23.9,11,10,15,7.8,5.0,1.3,0.0,0.0,0.0
2019061621,0.0,0.0,0.0,21.5,24.1,22.5,11,12,16,7.4,1.6,1.7,0.0,0.0,0.0
2019061622,0.0,0.0,0.0,21.1,23.9,21.5,11,14,16,6.8,4.8,1.4,0.0,0.0,0.0
2019061623,0.0,0.0,0.0,20.3,22.9,20.4,12,14,1,5.1,5.6,0.6,0.0,0.0,0.0
2019061624,0.0,0.0,0.0,20.5,22.5,20.0,15,14,1,2.2,6.5,0.6,0.0,0.0,0.0
2019061701,0.0,0.0,0.0,18.8,22.5,18.2,1,14,16,2.2,6.6,0.5,0.0,0.0,0.0
2019061702,0.0,0.0,0.0,17.8,22.4,17.5,6,14,15,2.7,6.6,0.9,0.0,0.0,0.0
2019061703,0.0,0.0,0.0,17.3,22.2,18.1,6,14,10,3.1,6.1,1.0,0.0,0.0,0.0
2019061704,0.0,0.0,0.0,16.2,21.7,18.4,3,13,12,1.3,3.7,0.9,0.0,0.0,0.0
2019061705,0.0,0.0,0.0,16.6,21.5,17.5,7,13,14,2.4,4.6,0.4,0.0,0.0,0.0
2019061706,0.0,0.0,0.0,17.6,22.1,20.9,7,13,12,3.5,4.7,0.8,0.0,0.0,0.0
2019061707,0.0,0.0,0.0,20.0,23.0,22.2,7,14,1,1.7,7.1,1.4,0.0,0.0,0.0
2019061708,0.0,0.0,0.0,21.0,24.4,23.1,5,14,15,2.3,7.5,3.2,0.0,0.0,0.0
2019061709,0.0,0.0,0.0,22.8,25.7,24.7,4,14,16,1.6,8.2,2.9,0.0,0.0,0.0
2019061710,0.0,0.0,0.0,23.4,26.3,25.9,10,15,1,1.5,7.7,2.5,0.0,0.0,0.0
2019061711,0.0,0.0,0.0,25.0,26.4,25.8,15,14,1,2.5,7.4,3.5,0.0,0.0,0.0
2019061712,0.0,0.0,0.0,25.1,26.7,26.7,13,15,1,1.2,6.3,3.2,0.0,0.0,0.0
2019061713,0.0,0.0,0.0,26.3,26.9,27.1,6,15,1,2.6,5.5,2.8,0.0,0.0,0.0
2019061714,0.0,0.0,0.0,26.2,27.8,27.5,4,15,2,4.0,3.4,2.5,0.0,0.0,0.0
2019061715,0.0,0.0,0.0,25.0,28.6,26.7,2,14,16,2.9,3.2,1.6,0.0,0.0,0.0
2019061716,0.0,0.0,0.0,26.4,27.3,26.5,4,15,3,4.1,2.9,1.3,0.0,0.0,0.0
2019061717,0.0,0.0,0.0,25.4,27.5,25.6,2,2,9,5.0,2.3,1.3,0.0,0.0,0.0
2019061718,0.0,0.0,0.0,24.2,25.1,25.0,2,6,10,4.0,5.7,2.1,0.0,0.0,0.0
2019061719,0.0,0.0,0.0,23.2,23.2,24.1,2,6,10,3.7,4.7,1.9,0.0,0.0,0.0
2019061720,0.0,0.0,0.0,21.6,23.1,22.8,4,7,9,5.0,5.2,2.9,0.0,0.0,0.0
2019061721,0.0,0.0,0.0,20.1,22.6,22.0,5,6,8,2.7,3.3,1.7,0.0,0.0,0.0
2019061722,0.0,0.0,0.0,19.6,22.4,21.5,3,6,7,2.0,2.8,2.3,0.0,0.0,0.0
2019061723,0.0,0.0,0.0,19.2,21.6,20.8,1,5,7,3.1,3.2,2.2,0.0,0.0,0.0
2019061724,0.0,0.0,0.0,19.3,21.1,20.4,1,4,7,3.4,2.8,1.3,0.0,0.0,0.0
2019061801,0.0,0.0,0.0,19.5,20.6,19.8,1,5,5,3.1,4.0,0.6,0.0,0.0,0.0
2019061802,0.0,0.0,0.0,19.0,20.6,20.6,1,5,2,2.6,3.6,0.9,0.0,0.0,0.0
2019061803,0.0,0.0,0.0,18.5,20.4,20.3,16,5,1,3.0,4.6,1.3,0.0,0.0,0.0
2019061804,0.0,0.0,0.0,18.2,20.2,19.5,1,5,1,2.6,3.4,1.0,0.0,0.0,0.0
2019061805,0.0,0.0,0.0,18.3,20.3,19.3,16,4,15,1.1,2.7,0.6,0.0,0.0,0.0
2019061806,0.0,0.0,0.0,18.3,21.3,20.6,16,4,15,2.1,1.8,0.7,0.0,0.0,0.0
2019061807,0.0,0.0,0.0,20.0,23.0,21.4,1,6,2,1.9,3.1,1.4,0.0,0.0,0.0
2019061808,0.0,0.0,0.0,21.4,24.0,23.5,7,6,6,2.6,5.0,0.5,0.0,0.0,0.0
2019061809,0.0,0.0,0.0,22.2,24.9,23.7,8,7,6,3.7,5.0,2.0,0.0,0.0,0.0
2019061810,0.0,0.0,0.0,23.7,24.7,25.4,8,5,7,3.0,3.8,2.1,0.0,0.0,0.0
2019061811,0.0,0.0,0.0,23.7,25.8,26.6,7,6,9,4.1,5.0,2.7,0.0,0.0,0.0
2019061812,0.0,0.5,0.0,25.7,23.7,27.6,7,7,7,5.8,2.9,2.9,0.0,0.0,0.0
2019061813,0.0,6.5,0.0,25.7,22.5,27.3,7,4,8,4.2,3.0,4.0,0.0,0.0,0.0
2019061814,0.0,0.0,0.0,26.1,24.1,27.2,7,5,8,4.7,3.8,4.6,0.0,0.0,0.0
2019061815,0.0,0.0,0.0,27.2,25.2,26.9,8,6,9,4.4,4.8,4.3,0.0,0.0,0.0
2019061816,0.0,0.0,0.0,26.3,25.1,25.2,7,5,7,6.6,4.1,4.1,0.0,0.0,0.0
2019061817,0.0,0.0,0.0,25.2,24.0,24.1,8,11,7,6.2,4.0,4.5,0.0,0.0,0.0
2019061818,0.0,0.0,0.0,24.2,24.1,23.1,7,7,7,6.6,5.6,4.3,0.0,0.0,0.0
2019061819,0.0,0.0,0.0,23.3,23.3,22.5,6,8,7,4.8,6.6,3.9,0.0,0.0,0.0
2019061820,0.0,0.0,0.0,20.7,22.8,21.8,2,8,7,4.3,5.0,3.3,0.0,0.0,0.0
2019061821,2.5,0.0,0.0,19.8,22.2,21.0,3,8,7,2.7,3.8,1.9,0.0,0.0,0.0
2019061822,2.0,0.0,0.0,19.6,21.7,21.2,16,7,7,4.1,4.3,2.2,0.0,0.0,0.0
2019061823,0.5,0.0,0.0,19.0,21.3,20.7,16,7,7,3.7,3.1,1.9,0.0,0.0,0.0
2019061824,0.0,0.0,0.0,19.0,20.9,20.4,1,7,12,4.1,3.2,0.6,0.0,0.0,0.0
2019061901,1.0,0.0,0.0,18.7,20.8,19.6,1,8,0,4.2,3.2,0.1,0.0,0.0,0.0
2019061902,0.0,0.0,0.0,18.4,20.5,19.7,1,8,13,3.2,2.7,0.7,0.0,0.0,0.0
2019061903,0.0,0.0,0.0,18.3,20.3,19.3,16,7,13,2.0,2.8,1.1,0.0,0.0,0.0
2019061904,0.0,0.0,0.0,17.6,20.0,19.3,16,7,14,1.9,1.3,1.0,0.0,0.0,0.0
2019061905,0.0,0.0,0.0,18.0,19.5,19.5,16,6,15,3.2,2.0,0.8,0.0,0.0,0.0
2019061906,0.0,0.0,0.0,18.8,20.9,19.7,1,8,14,0.6,1.5,1.3,0.0,0.0,0.0
2019061907,0.0,0.0,0.0,19.5,21.7,20.8,1,11,2,2.1,3.5,0.7,0.0,0.0,0.0
2019061908,0.0,0.0,0.0,20.6,23.1,23.2,1,11,15,1.2,3.1,1.0,0.0,0.0,0.0
2019061909,0.0,0.0,0.0,22.3,23.7,23.2,4,11,16,1.3,3.6,1.1,0.0,0.0,0.0
2019061910,0.0,0.0,0.0,23.9,23.9,24.5,6,11,10,1.0,3.3,1.5,0.0,0.0,0.0
2019061911,0.0,0.0,0.0,25.4,24.8,26.0,5,11,4,1.8,3.1,0.7,0.0,0.0,0.0
2019061912,0.0,0.0,0.0,26.2,25.8,27.4,6,12,8,2.6,3.4,2.7,0.0,0.0,0.0
2019061913,0.0,0.0,0.0,27.0,26.3,27.9,6,11,7,3.0,4.6,3.6,0.0,0.0,0.0
2019061914,0.0,0.0,0.0,27.1,26.8,28.5,8,12,8,2.9,3.3,3.6,0.0,0.0,0.0
2019061915,0.0,0.0,0.0,27.4,27.1,27.3,6,11,8,3.5,5.8,4.1,0.0,0.0,0.0
2019061916,0.0,0.0,0.0,27.3,26.2,27.4,8,11,8,3.3,6.1,3.8,0.0,0.0,0.0
2019061917,0.0,0.0,0.0,27.1,25.8,26.2,7,11,8,3.2,5.7,4.5,0.0,0.0,0.0
2019061918,0.0,0.0,0.0,26.7,25.3,24.5,6,11,7,2.1,5.6,3.6,0.0,0.0,0.0
2019061919,0.0,0.0,0.0,22.0,25.4,23.9,1,8,7,7.4,5.9,2.2,0.0,0.0,0.0
2019061920,1.5,0.0,0.0,20.3,24.7,23.1,1,8,6,6.8,4.2,2.7,0.0,0.0,0.0
2019061921,8.5,0.0,0.0,19.2,24.0,22.7,2,8,5,5.4,4.1,1.4,0.0,0.0,0.0
2019061922,2.0,0.0,0.0,19.0,23.3,22.3,1,7,5,2.9,4.3,1.7,0.0,0.0,0.0
2019061923,0.5,0.0,0.0,19.0,23.1,22.1,1,8,3,3.6,3.3,0.7,0.0,0.0,0.0
2019061924,0.0,0.0,0.0,19.1,22.9,22.2,1,7,1,3.5,3.5,1.4,0.0,0.0,0.0
2019062001,0.0,0.0,0.0,19.1,22.8,20.9,1,8,15,3.5,2.2,1.3,0.0,0.0,0.0
2019062002,0.0,0.0,0.0,19.2,21.8,20.6,16,3,15,2.8,2.4,1.3,0.0,0.0,0.0
2019062003,0.0,0.0,0.0,19.3,21.2,20.6,16,3,1,2.2,3.4,1.0,0.0,0.0,0.0
2019062004,0.0,0.0,0.0,18.7,21.0,20.5,1,3,16,2.4,2.9,1.3,0.0,0.0,0.0
2019062005,0.0,0.0,0.0,18.6,20.5,20.5,2,2,1,1.5,3.3,1.1,0.0,0.0,0.0
2019062006,0.0,0.0,0.0,19.4,20.6,20.7,2,2,1,1.9,1.6,1.6,0.0,0.0,0.0
2019062007,0.0,0.0,0.0,20.0,21.1,21.0,1,3,2,1.7,2.4,0.9,0.0,0.0,0.0
2019062008,0.0,0.0,0.0,20.8,21.4,22.0,5,1,1,2.1,2.2,1.1,0.0,0.0,0.0
2019062009,0.0,0.0,0.0,21.2,22.6,22.3,3,2,2,2.2,2.5,1.8,0.0,0.0,0.0
2019062010,0.0,0.0,0.0,22.6,23.0,23.1,4,1,1,2.1,2.3,1.2,0.0,0.0,0.0
2019062011,0.0,0.0,0.0,24.8,24.8,24.5,5,1,2,2.9,1.8,1.8,0.0,0.0,0.0
2019062012,0.0,0.0,0.0,25.5,26.4,26.4,5,15,4,2.5,2.8,1.5,0.0,0.0,0.0
2019062013,0.0,0.0,0.0,25.7,25.6,26.6,6,5,3,3.3,3.1,1.7,0.0,0.0,0.0
2019062014,0.0,0.0,0.0,26.1,26.5,28.0,6,4,9,3.2,3.7,1.4,0.0,0.0,0.0
2019062015,0.0,0.0,0.0,26.8,27.0,27.1,7,6,6,2.2,4.1,1.6,0.0,0.0,0.0
2019062016,0.0,0.0,0.0,27.7,26.5,27.6,5,5,6,2.5,4.0,2.5,0.0,0.0,0.0
2019062017,0.0,0.0,0.0,26.4,25.8,25.8,6,6,8,4.2,5.3,4.0,0.0,0.0,0.0
2019062018,0.0,0.0,0.0,24.8,24.5,24.9,6,6,8,6.4,4.1,3.2,0.0,0.0,0.0
2019062019,0.0,0.0,0.0,23.3,23.2,23.4,6,4,8,4.9,3.4,3.7,0.0,0.0,0.0
2019062020,0.0,0.0,0.0,21.9,22.5,22.9,5,5,8,4.8,4.1,3.5,0.0,0.0,0.0
2019062021,0.0,0.0,0.0,21.0,21.8,22.4,5,6,7,3.6,3.5,2.8,0.0,0.0,0.0
2019062022,0.0,0.0,0.0,20.9,21.5,22.4,4,6,7,3.1,3.3,2.6,0.0,0.0,0.0
2019062023,0.0,0.0,0.0,20.0,21.2,22.4,3,5,7,1.5,3.7,2.4,0.0,0.0,0.0
2019062024,7.5,0.0,0.0,19.1,21.5,22.5,2,6,7,2.3,3.8,2.5,0.0,0.0,0.0
2019062101,0.5,0.0,0.0,19.1,21.5,22.4,3,6,7,3.2,3.6,2.4,0.0,0.0,0.0
2019062102,0.0,0.0,0.0,19.2,21.6,21.8,1,5,8,1.9,3.5,1.7,0.0,0.0,0.0
2019062103,0.0,0.0,0.0,19.3,21.3,21.9,2,5,8,2.9,2.7,1.5,0.0,0.0,0.0
2019062104,2.5,0.0,0.0,19.0,20.8,22.0,16,5,4,3.1,3.0,0.4,0.0,0.0,0.0
2019062105,3.0,0.0,0.0,19.1,20.8,22.0,16,3,4,1.7,2.5,0.8,0.0,0.0,0.0
2019062106,1.0,0.0,0.0,19.1,21.3,22.3,16,4,11,2.4,2.2,0.7,0.0,0.0,0.0
2019062107,0.5,0.0,0.0,19.5,22.2,22.3,2,5,14,1.8,2.8,1.6,0.0,0.0,0.0
2019062108,0.0,0.0,0.5,20.2,23.5,21.8,4,6,4,1.3,3.6,1.5,0.0,0.0,0.0
2019062109,0.0,0.0,0.0,20.2,25.7,23.5,6,8,14,0.5,3.3,1.2,0.0,0.0,0.0
2019062110,0.0,0.0,0.0,20.4,25.5,24.1,6,11,2,1.3,3.2,1.3,0.0,0.0,0.0
2019062111,0.0,0.0,0.0,22.0,25.8,26.2,3,11,14,0.7,4.1,1.2,0.0,0.0,0.0
2019062112,0.0,0.0,0.0,22.7,26.5,27.0,2,12,1,1.2,3.7,0.8,0.0,0.0,0.0
2019062113,0.0,0.0,0.0,24.9,27.0,27.8,2,11,8,1.3,5.0,4.6,0.0,0.0,0.0
2019062114,0.0,0.0,0.0,24.8,26.8,28.3,2,10,8,2.9,4.3,5.2,0.0,0.0,0.0
2019062115,0.0,0.0,0.0,25.7,27.6,27.5,4,8,8,5.0,7.6,6.4,0.0,0.0,0.0
2019062116,0.0,0.0,0.0,24.6,26.9,26.6,5,8,8,6.5,6.7,5.7,0.0,0.0,0.0
2019062117,1.0,0.0,0.0,20.1,25.9,25.3,12,8,7,3.3,7.5,5.4,0.0,0.0,0.0
2019062118,0.0,0.0,0.0,21.3,25.4,24.3,2,8,8,1.3,6.0,4.6,0.0,0.0,0.0
2019062119,7.5,0.0,0.0,20.8,24.6,23.5,3,7,7,5.6,5.7,4.1,0.0,0.0,0.0
2019062120,3.5,0.0,0.0,20.3,23.6,23.2,4,6,7,3.5,5.8,4.8,0.0,0.0,0.0
2019062121,0.0,0.0,0.0,20.4,23.0,23.0,5,6,7,4.3,5.7,4.7,0.0,0.0,0.0
2019062122,0.0,0.0,0.0,20.8,22.5,22.7,5,6,7,2.5,5.4,5.3,0.0,0.0,0.0
2019062123,0.0,0.0,0.0,19.1,22.3,22.6,16,6,7,4.8,4.9,4.3,0.0,0.0,0.0
2019062124,2.0,0.0,0.0,17.9,21.9,22.2,1,6,8,4.3,3.6,2.9,0.0,0.0,0.0
2019062201,7.5,0.0,0.0,17.5,21.9,21.8,1,6,7,5.7,4.3,3.2,0.0,0.0,0.0
2019062202,3.5,0.0,0.0,17.8,22.0,21.4,16,6,6,3.2,4.7,3.1,0.0,0.0,0.0
2019062203,0.0,0.0,0.0,17.8,21.7,21.0,1,6,7,3.1,4.1,2.3,0.0,0.0,0.0
2019062204,0.0,0.0,0.0,17.8,21.5,20.9,1,6,6,2.5,3.9,1.3,0.0,0.0,0.0
2019062205,0.0,0.0,0.0,18.1,21.5,21.2,1,5,5,3.1,3.1,1.7,0.0,0.0,0.0
2019062206,0.0,0.0,0.0,18.5,21.8,21.6,1,5,6,3.5,3.3,1.8,0.0,0.0,0.0
2019062207,0.0,0.0,0.0,19.1,23.4,22.3,16,5,5,2.4,3.8,1.6,0.0,0.0,0.0
2019062208,0.0,0.0,0.0,21.0,23.9,24.0,1,5,5,2.6,4.1,2.9,0.0,0.0,0.0
2019062209,0.0,0.0,0.0,23.1,24.7,24.9,1,5,4,2.6,5.2,2.9,0.0,0.0,0.0
2019062210,0.0,0.0,0.0,24.9,25.1,24.8,4,5,5,2.4,5.7,2.6,0.0,0.0,0.0
2019062211,0.0,0.0,0.0,25.9,25.1,23.9,5,5,5,2.3,6.9,2.3,0.0,0.0,0.0
2019062212,0.0,0.0,0.0,26.6,25.1,22.8,4,5,6,5.4,6.1,2.3,0.0,0.0,0.0
2019062213,0.0,0.0,0.5,23.8,23.6,22.2,4,4,1,6.9,4.8,1.3,0.0,0.0,0.0
2019062214,1.5,0.0,8.5,22.4,22.9,20.7,4,6,15,3.9,4.1,1.2,0.0,0.0,0.0
2019062215,3.0,0.0,6.5,21.7,23.9,21.3,4,5,15,5.8,3.7,0.6,0.0,0.0,0.0
2019062216,0.5,0.0,1.0,21.6,22.5,20.5,4,4,14,3.6,3.8,0.4,0.0,0.0,0.0
2019062217,0.5,1.0,5.0,21.5,21.7,20.2,3,2,14,2.9,3.4,2.1,0.0,0.0,0.0
2019062218,1.0,0.0,1.0,21.2,22.0,20.3,1,2,15,2.7,3.4,1.3,0.0,0.0,0.0
2019062219,0.0,0.0,0.0,21.0,21.8,20.3,16,1,14,2.5,3.3,1.3,0.0,0.0,0.0
2019062220,0.0,0.0,0.0,20.9,21.6,20.2,1,16,15,2.7,2.9,0.8,0.0,0.0,0.0
2019062221,0.0,0.0,0.0,20.6,21.6,20.2,15,15,14,3.3,3.0,1.8,0.0,0.0,0.0
2019062222,0.0,0.0,0.0,19.7,21.7,20.1,15,16,14,2.7,2.9,1.4,0.0,0.0,0.0
2019062223,0.0,0.0,0.0,19.3,21.8,20.1,15,15,14,2.4,4.0,1.3,0.0,0.0,0.0
2019062224,0.0,0.0,0.0,18.9,21.9,19.8,16,15,13,3.3,3.3,1.0,0.0,0.0,0.0
2019062301,0.0,0.0,0.0,18.6,21.8,19.4,14,15,12,2.7,3.5,0.9,0.0,0.0,0.0
2019062302,0.0,0.0,0.0,18.6,21.6,19.3,15,15,13,3.5,2.9,1.1,0.0,0.0,0.0
2019062303,0.0,0.0,0.0,18.3,21.3,19.1,16,14,13,3.0,1.9,0.5,0.0,0.0,0.0
2019062304,0.0,0.0,0.0,18.0,21.2,18.6,15,15,14,2.8,2.4,0.3,0.0,0.0,0.0
2019062305,0.0,0.0,0.0,17.7,21.2,18.8,15,15,13,2.6,2.0,0.3,0.0,0.0,0.0
2019062306,0.0,0.0,0.0,18.3,21.2,19.5,15,12,11,2.1,0.7,0.9,0.0,0.0,0.0
2019062307,0.0,0.0,0.0,20.1,21.9,20.1,16,11,10,1.4,1.2,1.0,0.0,0.0,0.0
2019062308,0.0,0.0,0.0,20.9,22.1,20.6,9,11,1,2.0,0.6,0.5,0.0,0.0,0.0
2019062309,0.0,0.0,0.0,21.6,22.6,21.0,12,7,5,1.0,1.0,1.2,0.0,0.0,0.0
2019062310,0.0,0.0,0.0,23.4,23.3,21.8,4,5,0,2.3,3.4,0.2,0.0,0.0,0.0
2019062311,0.0,0.0,0.0,25.5,23.4,22.2,7,5,5,3.3,2.8,0.8,0.0,0.0,0.0
2019062312,0.0,0.0,0.0,24.9,23.4,22.6,6,5,5,4.0,3.7,0.9,0.0,0.0,0.0
2019062313,0.0,0.0,0.0,24.8,22.7,22.2,7,4,5,3.6,3.9,1.7,0.0,0.0,0.0
2019062314,0.0,0.0,0.0,24.0,22.4,22.0,8,3,6,4.1,5.4,1.2,0.0,0.0,0.0
2019062315,0.0,0.0,0.0,23.6,22.2,22.7,8,4,6,4.7,4.1,2.2,0.0,0.0,0.0
2019062316,0.0,0.0,0.0,22.3,21.7,22.3,7,4,4,5.7,3.4,1.8,0.0,0.0,0.0
2019062317,0.0,0.0,0.5,21.2,21.7,21.7,6,3,5,5.1,2.9,2.1,0.0,0.0,0.0
2019062318,0.0,0.0,0.0,20.6,21.5,21.5,6,2,5,3.7,4.2,2.1,0.0,0.0,0.0
